,Unnamed: 0,date,event,map,team_1,team_2
8733,8733.0,27/3/22,ESEA Spring 2022 Cash Cup 1 North America,['Overpass'],Bad News Bears (14),Orgless (16)
8734,8734.0,27/3/22,ESEA Spring 2022 Cash Cup 1 North America,['Inferno'],Carpe Diem (16),ATK (9)
8735,8735.0,27/3/22,CBCS Retake Series 2022 Season 1,['Dust2'],FreeStyle (16),SWS (13)
8736,8736.0,27/3/22,CBCS Retake Series 2022 Season 1,['Inferno'],FreeStyle (7),SWS (16)
8737,8737.0,27/3/22,CBCS Retake Series 2022 Season 1,['Overpass'],SWS (10),FreeStyle (16)
8738,8738.0,26/3/22,FantasyExpo EU Champions Spring 2022 - BLAST Premier Qualifier,['Inferno'],HEET (19),fnatic (16)
8739,8739.0,26/3/22,CBCS Retake Series 2022 Season 1,['Ancient'],ELES (14),Black Dragons (16)
8740,8740.0,26/3/22,CBCS Retake Series 2022 Season 1,['Dust2'],Black Dragons (16),ELES (13)
8741,8741.0,26/3/22,SCL Season 3,['Inferno'],BOOMSHAKE (16),iNation (2)
8742,8742.0,26/3/22,SCL Season 3,['Dust2'],iNation (6),BOOMSHAKE (16)
8743,8743.0,26/3/22,ESL Pro League Season 15,['Mirage'],GODSENT (3),Players (16)
8744,8744.0,26/3/22,ESL Pro League Season 15,['Overpass'],GODSENT (16),Players (13)
8745,8745.0,26/3/22,ESL Pro League Season 15,['Inferno'],Players (16),GODSENT (14)
8746,8746.0,26/3/22,SCL Season 3,['Overpass'],Run or Die (16),QUAZAR (13)
8747,8747.0,26/3/22,SCL Season 3,['Mirage'],QUAZAR (12),Run or Die (16)
8748,8748.0,26/3/22,ESEA Advanced Season 40 Europe,['Nuke'],Lilmix (8),VELOX (16)
8749,8749.0,26/3/22,ESEA Advanced Season 40 Europe,['Ancient'],Lilmix (12),VELOX (16)
8750,8750.0,26/3/22,OMEN WGR European Challenge 2022,['Nuke'],Falcons (16),SAW (8)
8751,8751.0,26/3/22,OMEN WGR European Challenge 2022,['Dust2'],SAW (9),Falcons (16)
8752,8752.0,26/3/22,ESEA Advanced Season 40 Europe,['Dust2'],forZe (16),Nexus (11)
8753,8753.0,26/3/22,ESEA Advanced Season 40 Europe,['Inferno'],Nexus (14),forZe (16)
8754,8754.0,26/3/22,FantasyExpo EU Champions Spring 2022 - BLAST Premier Qualifier,['Nuke'],PACT (10),ENCE (16)
8755,8755.0,26/3/22,ESEA Advanced Season 40 Europe,['Mirage'],NLG (11),Singularity (16)
8756,8756.0,26/3/22,ESEA Advanced Season 40 Europe,['Dust2'],NLG (10),Singularity (16)
8757,8757.0,26/3/22,ESEA Advanced Season 40 Europe,['Ancient'],Singularity (6),NLG (16)
8758,8758.0,26/3/22,MESA Nomadic Masters Spring 2022 Finals - BLAST Premier Qualifier,['Inferno'],NKT (16),IHC (12)
8759,8759.0,26/3/22,MESA Nomadic Masters Spring 2022 Finals - BLAST Premier Qualifier,['Mirage'],IHC (12),NKT (16)
8760,8760.0,26/3/22,Perfect World Arena Premier League Season 1,['Inferno'],TYLOO (16),Rare Atom (13)
8761,8761.0,26/3/22,Perfect World Arena Premier League Season 1,['Ancient'],Rare Atom (12),TYLOO (16)
8762,8762.0,26/3/22,Perfect World Arena Premier League Season 1,['Ancient'],YK (16),Wings Up (10)
8763,8763.0,26/3/22,Perfect World Arena Premier League Season 1,['Inferno'],Wings Up (7),YK (16)
8764,8764.0,26/3/22,CBCS Retake Series 2022 Season 1,['Nuke'],UNO MILLE (16),FURIA Academy (6)
8765,8765.0,26/3/22,CBCS Retake Series 2022 Season 1,['Inferno'],Meta BR (16),Los Grandes (14)
8766,8766.0,26/3/22,CBCS Retake Series 2022 Season 1,['Nuke'],B4 (10),ARCTIC (16)
8767,8767.0,26/3/22,CBCS Retake Series 2022 Season 1,['Dust2'],Los Grandes (16),SWS (7)
8768,8768.0,25/3/22,CBCS Retake Series 2022 Season 1,['Vertigo'],FURIA Academy (16),MIBR Academy (7)
8769,8769.0,25/3/22,FantasyExpo EU Champions Spring 2022 - BLAST Premier Qualifier,['Dust2'],UNGENTIUM (16),Sprout (14)
8770,8770.0,25/3/22,CBCS Retake Series 2022 Season 1,['Dust2'],Black Dragons (12),AJF (16)
8771,8771.0,25/3/22,ESL Pro League Season 15,['Ancient'],Party Astronauts (8),GODSENT (16)
8772,8772.0,25/3/22,ESL Pro League Season 15,['Nuke'],GODSENT (16),Party Astronauts (9)
8773,8773.0,25/3/22,FantasyExpo EU Champions Spring 2022 - BLAST Premier Qualifier,['Ancient'],UNGENTIUM (13),Apeks (16)
8774,8774.0,26/3/22,ESEA Advanced Season 40 Europe,['Overpass'],VELOX (11),Lilmix (16)
8775,8775.0,26/3/22,FantasyExpo EU Champions Spring 2022 - BLAST Premier Qualifier,['Inferno'],HEET (11),fnatic (16)
8776,8776.0,26/3/22,NumberOne Season 3 Cup 1,['Nuke'],Ambush (22),FTW (19)
8777,8777.0,26/3/22,NumberOne Season 3 Cup 1,['Vertigo'],Ambush (13),FTW (16)
8778,8778.0,26/3/22,NumberOne Season 3 Cup 1,['Dust2'],FTW (9),Ambush (16)
8779,8779.0,26/3/22,ESL Pro League Season 15,['Mirage'],Party Astronauts (9),Liquid (16)
8780,8780.0,26/3/22,ESL Pro League Season 15,['Dust2'],Liquid (16),Party Astronauts (5)
8781,8781.0,26/3/22,OMEN WGR European Challenge 2022,['Overpass'],MASONIC (13),Imperial (16)
8782,8782.0,26/3/22,OMEN WGR European Challenge 2022,['Dust2'],MASONIC (15),Imperial (19)
8783,8783.0,26/3/22,OMEN WGR European Challenge 2022,['Vertigo'],Imperial (14),MASONIC (16)
8784,8784.0,26/3/22,ESL Pro League Season 15,['Vertigo'],Movistar Riders (16),BIG (11)
8785,8785.0,26/3/22,ESL Pro League Season 15,['Nuke'],BIG (23),Movistar Riders (25)
8786,8786.0,26/3/22,MESA Nomadic Masters Spring 2022 Finals - BLAST Premier Qualifier,['Inferno'],D13 (12),IHC (16)
8787,8787.0,26/3/22,MESA Nomadic Masters Spring 2022 Finals - BLAST Premier Qualifier,['Nuke'],IHC (16),D13 (2)
8788,8788.0,26/3/22,MESA Nomadic Masters Spring 2022 Finals - BLAST Premier Qualifier,['Nuke'],The Shine (6),NKT (16)
8789,8789.0,26/3/22,MESA Nomadic Masters Spring 2022 Finals - BLAST Premier Qualifier,['Mirage'],NKT (16),The Shine (9)
8790,8790.0,26/3/22,CBCS Retake Series 2022 Season 1,['Nuke'],Stars Horizon (16),ARCTIC (7)
8791,8791.0,26/3/22,CBCS Retake Series 2022 Season 1,['Overpass'],AJF (5),The Union (16)
8792,8792.0,26/3/22,CBCS Retake Series 2022 Season 1,['Inferno'],Meta BR (16),FreeStyle (10)
8793,8793.0,25/3/22,CBCS Retake Series 2022 Season 1,['Ancient'],Stars Horizon (16),Cruzeiro (13)
8794,8794.0,25/3/22,CBCS Retake Series 2022 Season 1,['Mirage'],UNO MILLE (19),Redragon (17)
8795,8795.0,25/3/22,CBCS Retake Series 2022 Season 1,['Inferno'],The Union (16),ELES (4)
8796,8796.0,25/3/22,FantasyExpo EU Champions Spring 2022 - BLAST Premier Qualifier,['Ancient'],Sprout (16),EC Brugge (6)
8797,8797.0,25/3/22,OMEN WGR European Challenge 2022,['Nuke'],MOUZ NXT (15),OFFSET (19)
8798,8798.0,25/3/22,ESEA Advanced Season 40 Europe,['Ancient'],forZe (11),MASONIC (16)
8799,8799.0,25/3/22,ESEA Advanced Season 40 Europe,['Nuke'],MASONIC (19),forZe (17)
8800,8800.0,25/3/22,FantasyExpo EU Champions Spring 2022 - BLAST Premier Qualifier,['Inferno'],UNGENTIUM (16),Sprout (14)
8801,8801.0,25/3/22,FantasyExpo EU Champions Spring 2022 - BLAST Premier Qualifier,['Ancient'],Apeks (16),EC Brugge (8)
8802,8802.0,25/3/22,Pinnacle Cup III,['Inferno'],Endpoint (16),Into the Breach (13)
8803,8803.0,25/3/22,Pinnacle Cup III,['Overpass'],Into the Breach (10),Endpoint (16)
8804,8804.0,25/3/22,ESEA Advanced Season 40 Europe,['Ancient'],Lilmix (12),AVE (16)
8805,8805.0,25/3/22,ESEA Advanced Season 40 Europe,['Mirage'],AVE (16),Lilmix (5)
8806,8806.0,25/3/22,OMEN WGR European Challenge 2022,['Nuke'],Imperial (16),OFFSET (4)
8807,8807.0,25/3/22,ESL Pro League Season 15,['Ancient'],BIG (14),Players (16)
8808,8808.0,25/3/22,ESL Pro League Season 15,['Vertigo'],BIG (20),Players (22)
8809,8809.0,25/3/22,Pinnacle Cup III,['Inferno'],GamerLegion (16),Anonymo (4)
8810,8810.0,25/3/22,Pinnacle Cup III,['Vertigo'],Anonymo (12),GamerLegion (16)
8811,8811.0,25/3/22,Pinnacle Cup III,['Ancient'],GamerLegion (8),Anonymo (16)
8812,8812.0,25/3/22,ESEA Advanced Season 40 North America,['Mirage'],UYU (16),Infinity (8)
8813,8813.0,25/3/22,ESEA Advanced Season 40 North America,['Dust2'],UYU (14),Infinity (16)
8814,8814.0,25/3/22,ESEA Advanced Season 40 North America,['Nuke'],Infinity (6),UYU (16)
8815,8815.0,25/3/22,ESEA Advanced Season 40 North America,['Mirage'],Limitless (11),Kinship (16)
8816,8816.0,25/3/22,ESEA Advanced Season 40 North America,['Dust2'],Kinship (16),Limitless (14)
8817,8817.0,25/3/22,ESEA Advanced Season 40 North America,['Overpass'],Limitless (19),Kinship (17)
8818,8818.0,24/3/22,ESEA Advanced Season 40 Europe,['Ancient'],Conquer (14),MAD Lions (16)
8819,8819.0,24/3/22,ESEA Advanced Season 40 Europe,['Nuke'],Conquer (16),MAD Lions (9)
8820,8820.0,24/3/22,ESEA Advanced Season 40 Europe,['Inferno'],MAD Lions (16),Conquer (3)
8821,8821.0,24/3/22,OMEN WGR European Challenge 2022,['Ancient'],MASONIC (16),FTW (12)
8822,8822.0,24/3/22,ESEA Advanced Season 40 Europe,['Nuke'],Run or Die (16),INDE IRAE (10)
8823,8823.0,24/3/22,ESEA Advanced Season 40 Europe,['Inferno'],INDE IRAE (6),Run or Die (16)
8824,8824.0,25/3/22,OMEN WGR European Challenge 2022,['Dust2'],SAW (16),Imperial (10)
8825,8825.0,25/3/22,OMEN WGR European Challenge 2022,['Vertigo'],OFFSET (13),SAW (16)
8826,8826.0,25/3/22,OMEN WGR European Challenge 2022,['Inferno'],MOUZ NXT (4),Imperial (16)
8827,8827.0,25/3/22,ESL Pro League Season 15,['Ancient'],Liquid (16),Movistar Riders (19)
8828,8828.0,25/3/22,ESL Pro League Season 15,['Mirage'],Movistar Riders (16),Liquid (12)
8829,8829.0,25/3/22,ESL Pro League Season 15,['Inferno'],Liquid (16),Movistar Riders (14)
8830,8830.0,25/3/22,OMEN WGR European Challenge 2022,['Nuke'],SAW (16),MOUZ NXT (6)
8831,8831.0,25/3/22,Pinnacle Cup III,['Inferno'],Tricked (16),Finest (7)
8832,8832.0,25/3/22,Pinnacle Cup III,['Ancient'],Tricked (8),Finest (16)
8833,8833.0,25/3/22,Pinnacle Cup III,['Vertigo'],Finest (16),Tricked (19)
8834,8834.0,25/3/22,Perfect World Arena Premier League Season 1,['Mirage'],Rare Atom (16),Invictus (12)
8835,8835.0,25/3/22,Perfect World Arena Premier League Season 1,['Inferno'],Rare Atom (22),Invictus (20)
8836,8836.0,25/3/22,Perfect World Arena Premier League Season 1,['Nuke'],Invictus (16),Rare Atom (9)
8837,8837.0,25/3/22,Perfect World Arena Premier League Season 1,['Inferno'],Wings Up (11),TYLOO (16)
8838,8838.0,25/3/22,Perfect World Arena Premier League Season 1,['Ancient'],TYLOO (16),Wings Up (12)
8839,8839.0,25/3/22,ESEA Advanced Season 40 North America,['Vertigo'],Philadelphia Liberty (16),Magic School Bus (11)
8840,8840.0,25/3/22,ESEA Advanced Season 40 North America,['Mirage'],Magic School Bus (12),Philadelphia Liberty (16)
8841,8841.0,25/3/22,ESEA Advanced Season 40 North America,['Inferno'],Levitate (8),Mythic (16)
8842,8842.0,25/3/22,ESEA Advanced Season 40 North America,['Vertigo'],Mythic (16),Levitate (13)
8843,8843.0,24/3/22,ESEA Advanced Season 40 Europe,['Overpass'],FAMBIT (3),K23 (16)
8844,8844.0,24/3/22,ESEA Advanced Season 40 Europe,['Mirage'],FAMBIT (13),K23 (16)
8845,8845.0,24/3/22,ESEA Advanced Season 40 Europe,['Nuke'],K23 (7),FAMBIT (16)
8846,8846.0,24/3/22,ESL Pro League Season 15,['Dust2'],GODSENT (6),Liquid (16)
8847,8847.0,24/3/22,ESL Pro League Season 15,['Ancient'],Liquid (16),GODSENT (4)
8848,8848.0,24/3/22,ESEA Advanced Season 40 Europe,['Inferno'],Singularity (14),ONYX (16)
8849,8849.0,24/3/22,ESEA Advanced Season 40 Europe,['Nuke'],ONYX (16),Singularity (13)
8850,8850.0,24/3/22,OMEN WGR European Challenge 2022,['Inferno'],Falcons (12),MASONIC (16)
8851,8851.0,24/3/22,OMEN WGR European Challenge 2022,['Nuke'],FTW (7),Falcons (16)
8852,8852.0,24/3/22,ESL Pro League Season 15,['Dust2'],Party Astronauts (10),BIG (16)
8853,8853.0,24/3/22,ESL Pro League Season 15,['Overpass'],BIG (16),Party Astronauts (9)
8854,8854.0,24/3/22,FantasyExpo EU Champions Spring 2022 Europe Closed Qualifier,['Vertigo'],MAD Lions (10),ENCE (16)
8855,8855.0,24/3/22,FantasyExpo EU Champions Spring 2022 Europe Closed Qualifier,['Ancient'],ENCE (16),MAD Lions (10)
8856,8856.0,24/3/22,OMEN WGR European Challenge 2022,['Ancient'],MASONIC (16),00NATION (8)
8857,8857.0,24/3/22,OMEN WGR European Challenge 2022,['Nuke'],Falcons (16),00NATION (5)
8858,8858.0,24/3/22,ESL Pro League Season 15,['Ancient'],Movistar Riders (16),Players (9)
8859,8859.0,24/3/22,ESL Pro League Season 15,['Mirage'],Movistar Riders (7),Players (16)
