,Unnamed: 0,team,points,players,date_start
811,811.0,['Vireo.pro'],['(6 points)'],"['Champ', 'nguyen', 'Grave', 'emokie', 'cbass']",10/10/2022
812,812.0,['Limitless'],['(6 points)'],"['stamina', 'Makzwell', 'scar', 'kmrn', 'JBa']",10/10/2022
813,813.0,['REIGN'],['(5 points)'],"['jchancE', 'Gabe', 'Fugi', 'xaler', 'mds']",10/10/2022
814,814.0,['Red Wolves'],['(5 points)'],"['Fatality', 'sam', 'K4mr0', 'Shawta', 'Locke']",10/10/2022
815,815.0,['Earlybirds'],['(5 points)'],"['insane', 'AJaxz', 'doltn', 'xCAPE', 'g0ne']",10/10/2022
816,816.0,['Snakes Den'],['(5 points)'],"['ChwE', 'DJF', 'Pr0mise', 'Reason', 'Pat_']",10/10/2022
817,817.0,['DU Black'],['(4 points)'],"['arcade', 'tactile', 'BeBO', 'N07', 'RiFT']",10/10/2022
818,818.0,['Touch Point'],['(3 points)'],"['gir', 'Livid', 'Drewtheshrew', 'PoseidoNN', 'Beastman']",10/10/2022
819,819.0,['LAG'],['(2 points)'],"['GRAHAM', 'taiwi', 'garret', 'garfield']",10/10/2022
820,820.0,['All Gas No Brakes'],['(1 points)'],"['Stx', 'davd', 'febreeze']",10/10/2022
821,821.0,['EG Gold'],['(0 points)'],"['milk', 'Jesscas', 'garden', 'PiggyKiki', 'empathy']",10/10/2022
822,822.0,['Isurus'],['(33 points)'],"['Noktse', 'reversive', 'meyern', 'deco', 'luchov']",10/10/2022
823,823.0,['MOB'],['(8 points)'],"['NikoM', 'tom1jed', 'nacho', 'atarax1a', 'abizz']",10/10/2022
824,824.0,['Ape Gang'],['(7 points)'],"['christo', 'Yokowow', 'pavv', 'andizin', 'tomaszin']",10/10/2022
825,825.0,['WINDINGO'],['(7 points)'],"['DILLION1', 'restikk', 'PREDI', 'FRANAR', 'bichop']",10/10/2022
826,826.0,['Furious'],['(5 points)'],"['Andrew', 'peqexino', 'KAISER', 'laser', 'ABM']",10/10/2022
827,827.0,['FUSION'],['(5 points)'],"['KUN', 'BK1', '182', 'naz']",10/10/2022
828,828.0,['River Plate'],['(5 points)'],"['maxxkor', 'guishu', 'aw0kenn', 'gon']",10/10/2022
829,829.0,['9z Academy'],['(5 points)'],"['juaniv', 'relentless', 'FURQE', 'ivz', 'HUASOPEEK']",10/10/2022
830,830.0,['FURIA'],['(362 points)'],"['arT', 'yuurih', 'KSCERATO', 'saffee', 'drop']",10/10/2022
831,831.0,['Imperial'],['(139 points)'],"['FalleN', 'fer', 'boltz', 'chelo', 'VINI']",10/10/2022
832,832.0,['paiN'],['(104 points)'],"['PKL', 'hardzao', 'biguzera', 'skullz', 'zevy']",10/10/2022
833,833.0,['00NATION'],['(81 points)'],"['coldzera', 'TACO', 'dumau', 'latto', 'try']",10/10/2022
834,834.0,['MIBR'],['(81 points)'],"['HEN1', 'exit', 'Tuurtle', 'JOTA', 'brnz4n']",10/10/2022
835,835.0,['TeamOne'],['(50 points)'],"['Maluk3', 'iDk', 'trk', 'malbsMd', 'pesadelo']",10/10/2022
836,836.0,['O PLANO'],['(26 points)'],"['kNgV-', 'NEKIZ', 'yel', 'caike', 'piriaz1n']",10/10/2022
837,837.0,['Fluxo'],['(26 points)'],"['felps', 'WOOD7', 'vsm', 'Lucaozy', 'lux']",10/10/2022
838,838.0,['ARCTIC'],['(19 points)'],"['ponter', 'MaLLby', 'ninjaZ', 'short', 'history']",10/10/2022
839,839.0,['Sojoga'],['(17 points)'],"['land1n', 'dzt', 'prt', 'mawth', 'tatazin']",10/10/2022
840,840.0,['Paquetá'],['(13 points)'],"['DeStiNy', 'ALLE', 'xns', 'Gafolo', 'venomzera']",10/10/2022
841,841.0,['Daotsu'],['(10 points)'],"['Demonos', 'r4ul', 'detr0ittJ', 'voltera', 'fREQ']",10/10/2022
842,842.0,['ODDIK'],['(10 points)'],"['remix', 'naitte', 'vLa', 'RICIOLI', 'r1see']",10/10/2022
843,843.0,['Meta BR'],['(8 points)'],"['abr', 'Leomonster', 'desh', 'CutzMeretz', 'Alisson']",10/10/2022
844,844.0,['The Union'],['(8 points)'],"['DANVIET', 'roz', 'Lcm', 'gbb']",10/10/2022
845,845.0,['Case'],['(8 points)'],"['steel', 'leo_drk', 'RCF', 'yepz', 'honda']",10/10/2022
846,846.0,['FURIA Academy'],['(7 points)'],"['zmb', 'kauez', 'decenty', 'Bruninho', 'koala']",10/10/2022
847,847.0,['Sharks'],['(6 points)'],"['jnt', 'drg', 'n1ssim', 'chay', 'togs']",10/10/2022
848,848.0,['Corinthians'],['(6 points)'],"['zqkS', 'SHOOWTiME', 'delboNi']",10/10/2022
849,849.0,['MIBR Academy'],['(5 points)'],"['card', 'lub', 'beg0d', 'insani', 'spinnie']",10/10/2022
850,850.0,['Los Grandes'],['(4 points)'],"['KHTEX', 'shz', 'vinaabEAST']",10/10/2022
851,851.0,['Rehl'],['(4 points)'],"['BRNZ1K', 'DebornY', 'kurg4n', 'phx', 'gh']",10/10/2022
852,852.0,['Redragon'],['(3 points)'],"['fp1', 'fbz', 'Timothyo', 'souz4h']",10/10/2022
853,853.0,['SWS'],['(3 points)'],"['lineko', 'stainzin', 'bsd', 'CSO', 'mxa']",10/10/2022
854,854.0,['Los Grandes Academy'],['(3 points)'],"['TEKO', 'mAThx', 'puni', 'suNday', 'perez']",10/10/2022
855,855.0,['Liberty'],['(3 points)'],"['brokeN', 'mtsGOD', 'rdnzao', 'Lich', 'nyezin']",10/10/2022
856,856.0,['B4 Academy'],['(3 points)'],"['ksloks', 'luiz9ra', 'MTGG', 'lcf', 'ritz']",10/10/2022
857,857.0,['Corinthians Academy'],['(3 points)'],"['will1zera', 'bnc', 'tkl', 'fetixe', 'cerolzin']",10/10/2022
858,858.0,['MIBR fe'],['(2 points)'],"['khizha', 'chjna', 'LyttleZ', 'Arkynha', 'josi']",10/10/2022
859,859.0,['B4 fe'],['(1 points)'],"['goddess', 'julih', 'nani', 'poppins', 'yungher']",10/10/2022
860,860.0,['ex-SKADE'],['(23 points)'],"['dream3r', 'SHiPZ', 'dennyslaw', 'Rainwaker']",10/10/2022
861,861.0,['NeedDOCTOR'],['(7 points)'],"['niki1', 'blocker', 'Patrick', 'Duplicate', 'mkay']",10/10/2022
862,862.0,['Beyond Possible'],['(7 points)'],"['Rock1nG', 'SPELLAN', 'SAIKY', 'rafftu', 'viltrex']",10/10/2022
863,863.0,['ECLOT'],['(27 points)'],"['Valencio', 'K1-FiDa', 'capseN', 'nbqq', 'Dytor']",10/10/2022
864,864.0,['SINNERS'],['(23 points)'],"['Zero', 'ZEDKO', 'beastik', 'SHOCK', 'forsyy']",10/10/2022
865,865.0,['eSuba'],['(17 points)'],"['Pechyn', 'luko', 'Blogg1s', 'Levi', 'M1key']",10/10/2022
866,866.0,['Entropiq Prague'],['(9 points)'],"['AJTT', 'leckr', 'sesL', 'MoriiSko', 'xicoz']",10/10/2022
867,867.0,['Cryptova'],['(4 points)'],"['zyored', 'MAXX', 'kinzo', 'bery', 'PR']",10/10/2022
868,868.0,['Heroic'],['(343 points)'],"['cadiaN', 'stavn', 'TeSeS', 'sjuush', 'jabbi']",10/10/2022
869,869.0,['Astralis'],['(267 points)'],"['Xyp9x', 'gla1ve', 'Farlig', 'blameF', 'MistR']",10/10/2022
870,870.0,['Sprout'],['(90 points)'],"['refrezh', 'slaxz-', 'Zyphon', 'Staehr', 'lauNX']",10/10/2022
871,871.0,['ECSTATIC'],['(34 points)'],"['Queenix', 'maNkz', 'Cabbi', 'brzer', 'kraghen']",10/10/2022
872,872.0,['MASONIC'],['(23 points)'],"['notaN', 'Tauson', 'J3nsyy', 'Anlelele', 'Buzz']",10/10/2022
873,873.0,['Tricked'],['(18 points)'],"['kwezz', 'Lucky', 'IceBerg', 'PR1mE']",10/10/2022
874,874.0,['Atlantic'],['(18 points)'],"['NoProblemGuy', 'kroK', 'salazar', 'oJay', 'Zanto']",10/10/2022
875,875.0,['Copenhagen Flames'],['(11 points)'],"['raalz', 'b0RUP', 'TMB', 'birdfromsky', 'regali']",10/10/2022
876,876.0,['Sashi'],['(11 points)'],"['alexsomfan', 'Ryxxo', 'vester', 'Ming0']",10/10/2022
877,877.0,['Astralis Talent'],['(6 points)'],"['Kristou', 'Patti', 'Altekz', 'jarko']",10/10/2022
878,878.0,['yodagus'],['(3 points)'],"['AcilioN', 'hugilago', 'redzy', 'abbelol', 'LUMSEN']",10/10/2022
879,879.0,['Flames Shieldmaidens'],['(0 points)'],"['Qiyarah', 'Nayomy', 'josefine', 'ramziiN', 'nayay']",10/10/2022
880,880.0,['HAVU'],['(16 points)'],"['zehN', 'Aerial', 'xseveN', 'doto', 'spargo']",10/10/2022
881,881.0,['JANO'],['(5 points)'],"['allu', 'ZOREE', 'sLowi', 'arvid', 'ottob']",10/10/2022
882,882.0,['KOVA'],['(4 points)'],"['uli', 'ottoNd', 'zks', 'Sm1llee', 'Airax']",10/10/2022
883,883.0,['Conquer'],['(1 points)'],"['eDi', 'Elfern', 'Choco', 'LYNXi', 'Jelo']",10/10/2022
884,884.0,['HEET'],['(73 points)'],"['JACKZ', 'bodyy', 'Djoko', 'Ex3rcice', 'afro']",10/10/2022
885,885.0,['Falcons'],['(56 points)'],"['NBK-', 'hAdji', 'Maka', 'misutaaa', 'Python']",10/10/2022
886,886.0,['LDLC'],['(17 points)'],"['AMANEK', 'Diviiii', 'Snobling', 'Graviti', 'Brooxsy']",10/10/2022
887,887.0,['Ambush'],['(5 points)'],"['devoduvek', 'Gringo', 'SoneSb']",10/10/2022
888,888.0,['Exalty'],['(1 points)'],"['xerus', 'POWELS', 'vARKA']",10/10/2022
889,889.0,['BIG'],['(185 points)'],"['tabseN', 'syrsoN', 'k1to', 'faveN', 'Krimbo']",10/10/2022
890,890.0,['BIG Academy'],['(21 points)'],"['prosus', 's1n', 'skyye', 'Aqua', 'hyped']",10/10/2022
891,891.0,['ALTERNATE aTTaX'],['(8 points)'],"['PerX', 'awzek', 'pdy', 'PANIX', 'FreeZe']",10/10/2022
892,892.0,['SNOGARD Dragons'],['(4 points)'],"['ND', 'glaVed', 'NIKZEj', 'LapeX', 'pr1metapz']",10/10/2022
893,893.0,['ONYX Talents'],['(3 points)'],"['Askan', 'ArroW', 'NoRules', 'MoJo', 'SnacKZ1']",10/10/2022
894,894.0,['cowana'],['(2 points)'],"['kRYSTAL', 'denis', 'stfN', 'kolor']",10/10/2022
895,895.0,['SSP'],['(1 points)'],"['farmaG', 'Orbit', 'Sw1ft', 'Spexy', 'Cl34v3rs']",10/10/2022
896,896.0,['Bad News Eagles'],['(97 points)'],"['rigoN', 'SENER1', 'juanflatroo', 'sinnopsyy', 'gxx-']",10/10/2022
897,897.0,['Illyrians'],['(7 points)'],"['HYPERI1', 'connex', 'ammar', 'Dinsanety', 'fenrir']",10/10/2022
898,898.0,['X'],['(7 points)'],"['gejmzilla', 'cerber', 'deb0', 'arbnorz', 'v1w']",10/10/2022
899,899.0,['BLINK'],['(5 points)'],"['gulito', 'vAloN', 'BledarD', 'Caleyy', 'krabeni']",10/10/2022
900,900.0,['SKADE X'],['(10 points)'],"['truth', 'Marcelious', 'Jimbo', 'Grus', 'LaX']",10/10/2022
901,901.0,['777'],['(8 points)'],"['akez', 'H4RR3', 'mikki', 'SLY', 'Trax']",10/10/2022
902,902.0,['Illuminar'],['(26 points)'],"['reatz', 'morelz', 'EXUS', 'TOAO', 'mASKED']",10/10/2022
903,903.0,['PALOMA'],['(18 points)'],"['iso', 'casey', 'Layner', 'olimp', 'sNx']",10/10/2022
904,904.0,['HONORIS'],['(18 points)'],"['TaZ', 'reiko', 'Sobol', 'Grashog', 'SaMey']",10/10/2022
905,905.0,['los kogutos'],['(17 points)'],"['Enzo', 'darchevile', 'kRaSnaL', 'tomiko', 'maaryy']",10/10/2022
906,906.0,['9INE'],['(15 points)'],"['SZPERO', 'mynio', 'Goofy', 'KEi', 'Kylar']",10/10/2022
907,907.0,['AGO'],['(13 points)'],"['Furlan', 'leman', 'snatchie', 'phr', 'jedqr']",10/10/2022
908,908.0,['PACT'],['(12 points)'],"['lunAtic', 'azizz', 'fr3nd', 'bnox', 'b1elany']",10/10/2022
909,909.0,['Anonymo'],['(9 points)'],"['innocent', 'oskarish', 'Vegi', 'Demho']",10/10/2022
910,910.0,['UNGENTIUM'],['(6 points)'],"['GruBy', 'Sidney', 'm4tthi', 'Prism']",10/10/2022
911,911.0,['PGE Turow'],['(5 points)'],"['darko', 'baljs', 'gRuChA', 'noise', 'kadziu']",10/10/2022
912,912.0,['ThunderFlash'],['(3 points)'],"['swiz', 'maku', 'pawkoem', 'asran', 'Mride']",10/10/2022
913,913.0,['LODIS'],['(3 points)'],"['freo', 'Qlocuu', 'POLO', 'nestee', 'virtuoso']",10/10/2022
914,914.0,['yologang420'],['(2 points)'],"['jcobbb', 'sEIS', 'Melavi', 'BNK', 'Pelle']",10/10/2022
915,915.0,['SAW'],['(30 points)'],"['MUTiRiS', 'rmn', 'JUST', 'story', 'ewjerkz']",10/10/2022
916,916.0,['FTW'],['(18 points)'],"['stadodo', 'DDias', 'arrozdoce', 'suka', 'Ag1l']",10/10/2022
917,917.0,['Fourteen'],['(4 points)'],"['fox', 'RIZZZ', 'BLOODZ', 'pr', 'shellzi']",10/10/2022
918,918.0,['Nexus'],['(9 points)'],"['BTN', 'SEMINTE', 'XELLOW', 'ragga']",10/10/2022
919,919.0,['OneTap'],['(8 points)'],"['GEOHYPE', 'Ciocardau', 'smekk-', 'swiiffter', 'MoDo']",10/10/2022
920,920.0,['Infinite'],['(5 points)'],"['zewts', 'ADRON', 'mhN1', 'Ed1m', 'zrkk']",10/10/2022
921,921.0,['allStars'],['(4 points)'],"['RENNE', 'l0rd-dll', 'xAHEN']",10/10/2022
922,922.0,['Nexus Academy'],['(2 points)'],"['JookerBB', '7kick', 'ReuS', 'fnl']",10/10/2022
923,923.0,['Ninjas in Pyjamas'],['(324 points)'],"['es3tag', 'REZ', 'hampus', 'Aleksib', 'Brollan']",10/10/2022
924,924.0,['EYEBALLERS'],['(11 points)'],"['flusha', 'JW', 'Sapec', 'SHiNE', 'Svedjehed']",10/10/2022
925,925.0,['Young Ninjas'],['(10 points)'],"['ztr', 'eraa', 'nilo', 'adamb', 'maxster']",10/10/2022
926,926.0,['Lilmix'],['(10 points)'],"['quix', 'robiin', 'Jackinho', 'hns', 'bq']",10/10/2022
927,927.0,['PROSPECTS'],['(9 points)'],"['AlekS', 'FRANSSON', 'spooke', 'hype', 'bobeksde']",10/10/2022
928,928.0,['Hotspurs'],['(8 points)'],"['magi', 'flaw', 'MistFire', 'nomiss']",10/10/2022
929,929.0,['Into the Breach'],['(24 points)'],"['draken', 'RuStY', 'Adam9130', 'CYPHER', 'dobbo']",10/10/2022
930,930.0,['Temperate'],['(10 points)'],"['eMy', 'mrhui', 'fluFFs', 'ReegaN', 'MMS']",10/10/2022
931,931.0,['BLVKHVND'],['(8 points)'],"['Zulu', 'Frazehh', 'DeXter', 'husky', 'JAUSTERE']",10/10/2022
932,932.0,['1PIN'],['(8 points)'],"['shyyne', 'leaf', 'Krs7N', 'dox', 'AZUWU']",10/10/2022
933,933.0,['ROYALS'],['(8 points)'],"['Swaggy', 'entz', 'Dutchy']",10/10/2022
934,934.0,['SOS'],['(8 points)'],"['Ping', 'arTisT', 'Girafffe', 'rud', 'Gizmy']",10/10/2022
935,935.0,['7AM'],['(5 points)'],"['1Knas', 'LVN', 'Vacancy', 'yz0', 'zyyx']",10/10/2022
936,936.0,['Legates'],['(1 points)'],"['Atrox', 'Rayman', 'DagThePimple', 'Bigun007', 'K6y']",10/10/2022
937,937.0,['Cloud9'],['(474 points)'],"['HObbit', 'interz', 'Ax1Le', 'sh1ro', 'nafany']",10/10/2022
938,938.0,['Outsiders'],['(254 points)'],"['FL1T', 'Qikert', 'Jame', 'n0rb3r7', 'fame']",10/10/2022
939,939.0,['Spirit'],['(240 points)'],"['chopper', 'magixx', 's1ren', 'Patsi', 'w0nderful']",10/10/2022
940,940.0,['forZe'],['(78 points)'],"['Jerry', 'zorte', 'shalfey', 'KENSI', 'Norwi']",10/10/2022
941,941.0,['1WIN'],['(64 points)'],"['flamie', 'lollipop21k', 'TRAVIS', 'glowiing', 'deko']",10/10/2022
942,942.0,['Entropiq'],['(47 points)'],"['mir', 'NickelBack', 'Krad', 'Forester']",10/10/2022
943,943.0,['K23'],['(42 points)'],"['clax', 'xsepower', 'FinigaN', 'X5G7V', 'Raijin']",10/10/2022
944,944.0,['Aurora'],['(36 points)'],"['Lack1', 'RAiLWAY', 'sugaR', 'KaiR0N-', 'delus1onn']",10/10/2022
945,945.0,['TAG'],['(16 points)'],"['SELLTER', 'Get_Jeka', 'faydett', 'FpSSS', 'Synyx']",10/10/2022
946,946.0,['9 Pandas'],['(13 points)'],"['seized', 'Porya', 'd1Ledez', 'p1ty', 'TruNiQ']",10/10/2022
947,947.0,['HOTU'],['(12 points)'],"['Ruler', 'mizu', 'gokushima', 'swiftsteel', 'casE']",10/10/2022
948,948.0,['Forward'],['(11 points)'],"['Dosia', 'mou', 'ProbLeM', 'JIaYm', 'xiELO']",10/10/2022
949,949.0,['RCL'],['(9 points)'],"['YumsaN', 'FL4MUS', 'sstiNiX', 'sh1ne', 'riskyb0b']",10/10/2022
950,950.0,['LF0'],['(7 points)'],"['SP1NT', 'lesswill', 'HUckLer', 'JACKPOT', 'eightz999']",10/10/2022
951,951.0,['Websterz'],['(5 points)'],"['killmatic', 'dukefissura', 'Re1GN', 'Magnojez']",10/10/2022
952,952.0,['xDDDD'],['(4 points)'],"['PASHANOJ', 'voidex', 'Polt', 'shg', 'ViRESUS']",10/10/2022
953,953.0,['VP.Prodigy'],['(4 points)'],"['latt1kk', 'r3salt', 'cheerful', 'lom1k', 'fen2k']",10/10/2022
954,954.0,['flowstate'],['(4 points)'],"['Suroviy', '1ll-', 'sowalio', 'Kaide', 'Something']",10/10/2022
955,955.0,['MIRAI'],['(4 points)'],"['Geneka', 'mediocrity', 'ameno', 'Aisu', 'Yakuza']",10/10/2022
956,956.0,['MostValuablePlayers'],['(2 points)'],"['f6tal', 'Allurin', 'Potya', 'aimamama', 'manka']",10/10/2022
957,957.0,['Nigma Galaxy'],['(1 points)'],"['vilga', 'ANa', 'tory', 'twenty3', 'Kat']",10/10/2022
958,958.0,['Dobegaem'],['(1 points)'],"['SALO_MUX', 'weqt2', 'k0nanj', 'uwrr', '7ckngEm0']",10/10/2022
959,959.0,['Natus Vincere'],['(737 points)'],"['s1mple', 'electroNic', 'sdy', 'Perfecto', 'b1t']",10/10/2022
960,960.0,['B8'],['(35 points)'],"['cptkurtka023', 'amster', 'alex666', 'Hkta', 'r1nkle']",10/10/2022
961,961.0,['IKLA'],['(13 points)'],"['byr9', 's4ltovsk1yy', 'Kvem']",10/10/2022
962,962.0,['NAVI Junior'],['(6 points)'],"['Dem0N', 'froz1k', 'UNBR0KEN', 'nipl', 'rendY']",10/10/2022
963,963.0,['LeeK'],['(6 points)'],"['AiyvaN', 'kenzor', 'MERL', 'regi57ar', 'yaph']",10/10/2022
964,964.0,['Montecarlo'],['(4 points)'],"['h1glaiN', 'Ao-', 'somnium', 'D0NEKO', 'Sijeyy']",10/10/2022
965,965.0,['Spirit Academy'],['(2 points)'],"['OWNER', 'zont1x', 'donk', 'ArtFr0st', 'baaaaZzz']",10/10/2022
966,966.0,['Wings Up'],['(48 points)'],"['gas', 'lan', 'B1NGO', 'Martin', 'ChildKing']",10/10/2022
967,967.0,['Rare Atom'],['(22 points)'],"['advent', 'Kaze', 'JamYoung', 'Mercury', 'Moseyuh']",10/10/2022
968,968.0,['Lynn Vision'],['(14 points)'],"['expro', 'Westmelon', 'z4kr', 'Starry', 'Nelly']",10/10/2022
969,969.0,['TYLOO'],['(7 points)'],"['Summer', 'Freeman', 'SLOWLY', 'DANK1NG', 'aristo']",10/10/2022
970,970.0,['YK'],['(1 points)'],"['Marek', 'zhokiNg', 'Chester', 'salmon']",10/10/2022
971,971.0,['Invictus'],['(1 points)'],"['DeStRoYeR', '0i', 'Ayeon', 'flying', 'rage']",10/10/2022
972,972.0,['DNA'],['(1 points)'],"['k1', 'KenZ', 'ch1py', '0K1N', 'Project90']",10/10/2022
973,973.0,['IHC'],['(38 points)'],"['kabal', 'sk0R', 'Annihilation', 'bLitz', 'Techno']",10/10/2022
974,974.0,['NKT'],['(8 points)'],"['XigN', 'dobu', 'Kntz', 'erkaSt', 'nin9']",10/10/2022
975,975.0,['ARAVT'],['(7 points)'],"['tamir', 'shinobi', 'MagnumZ', 'controlez', 'fury5k']",10/10/2022
976,976.0,['TheMongolz'],['(6 points)'],"['Tsogoo', 'ncl', 'PRISM', 'yAmi', 'Senzu']",10/10/2022
977,977.0,['D13'],['(3 points)'],"['hasteka', '910', 'IMAGINE']",10/10/2022
978,978.0,['Grayhound'],['(41 points)'],"['Sico', 'Liazz', 'aliStair', 'INS', 'Vexite']",10/10/2022
979,979.0,['VERTEX'],['(18 points)'],"['malta', 'BRACE', 'pz', 'ADDICT']",10/10/2022
980,980.0,['Encore'],['(10 points)'],"['AZR', 'Gratisfaction', 'sterling', 'hazr', 'SaVage']",10/10/2022
981,981.0,['DGG'],['(9 points)'],"['HUGHMUNGUS', 'apocdud', 'zeph', 'yourwombat', 'gump']",10/10/2022
982,982.0,['Rooster'],['(8 points)'],"['dangeR', 'chelleos', 'asap', 'viridian', 'TjP']",10/10/2022
983,983.0,['Antic'],['(5 points)'],"['Jinxx', 'SkulL', 'rekonz', 'damyo', 'N1ghtraid']",10/10/2022
984,984.0,['Nut-E'],['(4 points)'],"['mega2f', 'cl0ver', 'Mr Shark', 'supar', 'Velocity']",10/10/2022
985,985.0,['Dynasty'],['(4 points)'],"['Rhyu', 'TRIPLUS', 'AWorks', 'Poccket', 'Coxy']",10/10/2022
986,986.0,['Warriors'],['(3 points)'],"['ObZen', 'Prodigy', 'kyson', 'callum_murray', 'Drox']",10/10/2022
987,987.0,"[""God's Work""]",['(3 points)'],"['SWANKY', 'nibke', 'slipary', 'Froz', 'rzar']",10/10/2022
988,988.0,['Elemental'],['(1 points)'],"['Reapz', 'isa1ah', 'roryyytrc', 'Word', 'chief']",10/10/2022
989,989.0,['CAMO'],['(1 points)'],"['PeetyG', 'NikkeZ', 'bogeymanh', 'Kobe', 'CyanideJr']",10/10/2022
990,990.0,['Frontier'],['(1 points)'],"['shrine', 'Sicarius', 'risen', 'svet']",10/10/2022
991,991.0,['Liquid'],['(614 points)'],"['nitr0', 'NAF', 'EliGE', 'oSee', 'YEKINDAR']",3/10/2022
992,992.0,['EG White'],['(30 points)'],"['djay', 'Jonji', 'ben1337', 'PwnAlone', 'viz']",3/10/2022
993,993.0,['Nouns'],['(28 points)'],"['JazzPimp', 'cynic', 'Bwills', 'cxzi', 'jeorgesnorts']",3/10/2022
994,994.0,['Iron Blood'],['(23 points)'],"['droid', 'shane', 'dare', 'snav', 'intra']",3/10/2022
995,995.0,['EG Black'],['(20 points)'],"['RUSH', 'stanislaw', 'Walco', 'wiz', 'chop']",3/10/2022
996,996.0,['BHOP'],['(19 points)'],"['brett', 'Swahn', 'aris', 'BeaKie', 'silas']",3/10/2022
997,997.0,['Vendetta'],['(16 points)'],"['Momo', 'consti', 'WOOHOO', 'Tender', 'Pluto']",3/10/2022
998,998.0,['Victorum'],['(12 points)'],"['SolGoat', 'AtomiK', 'Slugy', 'Drew', 'Izik']",3/10/2022
999,999.0,['Davenport University'],['(11 points)'],"['swicher', 'CoJoMo', 'Pugg', 'spek', 'corn']",3/10/2022
1000,1000.0,['X13'],['(10 points)'],"['seziwana', 'Feral', 'Andrew', 'Austin', 'Gonzo']",3/10/2022
1001,1001.0,['Kari'],['(9 points)'],"['Cryptic', 'freshie', 'JTMythic', 'niise', 'Florence']",3/10/2022
1002,1002.0,['Brazen'],['(8 points)'],"['RZU', 'Danejoris', 'grape', 'Fr3nk1e', 'Pol0']",3/10/2022
1003,1003.0,['Magic School Bus'],['(8 points)'],"['Slash', 'VulcaN', 'cypress', 'FAME', 'Swqft']",3/10/2022
1004,1004.0,['Mythic'],['(8 points)'],"['freakazoid', 'fl0m', 'tweiss', 'Cooper', 'hate']",3/10/2022
1005,1005.0,['Take Flyte'],['(8 points)'],"['zander', 'Umar', 'farg', 'Penguin', 'Grizz']",3/10/2022
1006,1006.0,['Villainous'],['(7 points)'],"['shutout', 'Alvin', 'omniscient', 'tatm', 'zebra']",3/10/2022
1007,1007.0,['Task Force 141'],['(7 points)'],"['Noxio', 'Wolffe', 'LEARSI', 'landmaz', 'jermanji']",3/10/2022
1008,1008.0,['Unjustified'],['(6 points)'],"['Just2EZ', 'tENSKI', 'micro', 'Cyrix', 'jsfeltner']",3/10/2022
1009,1009.0,['Vireo.pro'],['(6 points)'],"['Champ', 'nguyen', 'Grave', 'emokie', 'cbass']",3/10/2022
1010,1010.0,['Limitless'],['(6 points)'],"['stamina', 'Makzwell', 'scar', 'kmrn', 'JBa']",3/10/2022
1011,1011.0,['Snakes Den'],['(6 points)'],"['ChwE', 'DJF', 'Pr0mise', 'Reason', 'Pat_']",3/10/2022
1012,1012.0,['Red Wolves'],['(5 points)'],"['Fatality', 'sam', 'K4mr0', 'Shawta', 'Locke']",3/10/2022
1013,1013.0,['REIGN'],['(5 points)'],"['jchancE', 'Gabe', 'Fugi', 'xaler', 'mds']",3/10/2022
1014,1014.0,['Earlybirds'],['(5 points)'],"['insane', 'AJaxz', 'doltn', 'xCAPE', 'g0ne']",3/10/2022
1015,1015.0,['DU Black'],['(4 points)'],"['arcade', 'tactile', 'BeBO', 'N07', 'RiFT']",3/10/2022
1016,1016.0,['Touch Point'],['(3 points)'],"['gir', 'Livid', 'Drewtheshrew', 'PoseidoNN', 'Beastman']",3/10/2022
1017,1017.0,['LAG'],['(2 points)'],"['GRAHAM', 'taiwi', 'garret', 'garfield']",3/10/2022
1018,1018.0,['All Gas No Brakes'],['(1 points)'],"['Stx', 'davd', 'febreeze']",3/10/2022
1019,1019.0,['EG Gold'],['(0 points)'],"['milk', 'Jesscas', 'garden', 'PiggyKiki', 'empathy']",3/10/2022
1020,1020.0,['Isurus'],['(14 points)'],"['Noktse', 'reversive', 'meyern', 'deco', 'luchov']",3/10/2022
1021,1021.0,['MOB'],['(7 points)'],"['NikoM', 'tom1jed', 'nacho', 'atarax1a', 'abizz']",3/10/2022
1022,1022.0,['Furious'],['(7 points)'],"['Andrew', 'peqexino', 'KAISER', 'laser', 'ABM']",3/10/2022
1023,1023.0,['WINDINGO'],['(7 points)'],"['DILLION1', 'restikk', 'PREDI', 'FRANAR', 'bichop']",3/10/2022
1024,1024.0,['Ape Gang'],['(6 points)'],"['christo', 'Yokowow', 'pavv', 'andizin', 'tomaszin']",3/10/2022
1025,1025.0,['FUSION'],['(5 points)'],"['KUN', 'BK1', '182', 'naz']",3/10/2022
1026,1026.0,['Hawks'],['(5 points)'],"['Nata', 'TISAN', 'BerSeCkaZo', 'roy']",3/10/2022
1027,1027.0,['River Plate'],['(4 points)'],"['JERUZZZ', 'maxxkor', 'guishu', 'aw0kenn', 'gon']",3/10/2022
1028,1028.0,['9z Academy'],['(4 points)'],"['juaniv', 'relentless', 'FURQE', 'ivz', 'HUASOPEEK']",3/10/2022
1029,1029.0,['EBRO'],['(1 points)'],"['sheep', 'limi7', 'Afrika', 'matinaso', 'vnt']",3/10/2022
1030,1030.0,['WAP'],['(1 points)'],"['ro', 'kouzy', 'Raphiita', 'Farés']",3/10/2022
1031,1031.0,['VELOX AR'],['(1 points)'],"['otto', '648', 't4MA', 'PABLEK', 'CXXXVIII']",3/10/2022
